"taxaSubGroup","year","month","occCount"
"Birds","1885","11",1
"Birds","1885","12",1
"Birds","1889","1",1
"Birds","1890","3",1
"Birds","1891","1",1
"Birds","1891","9",1
"Birds","1891","11",1
"Birds","1893","1",1
"Birds","1893","10",7
"Birds","1893","11",76
"Birds","1893","12",3
"Birds","1894","1",3
"Birds","1894","2",17
"Birds","1894","10",3
"Birds","1894","11",7
"Birds","1894","12",1
"Birds","1895","1",12
"Birds","1895","2",6
"Birds","1895","3",11
"Birds","1895","4",18
"Birds","1895","5",14
"Birds","1895","6",9
"Birds","1895","11",2
"Birds","1896","9",1
"Birds","1897","1",6
"Birds","1899","8",1
"Birds","1904","1",2
"Birds","1904","2",1
"Birds","1904","12",2
"Birds","1905","1",10
"Birds","1905","2",1
"Birds","1905","5",1
"Birds","1905","6",2
"Birds","1905","8",2
"Birds","1905","11",2
"Birds","1905","12",1
"Birds","1906","1",47
"Birds","1906","2",24
"Birds","1906","3",11
"Birds","1906","4",1
"Birds","1906","5",1
"Birds","1906","8",2
"Birds","1906","11",10
"Birds","1906","12",1
"Birds","1907","1",2
"Birds","1907","3",2
"Birds","1907","4",1
"Birds","1907","8",1
"Birds","1907","9",1
"Birds","1907","10",1
"Birds","1908","1",1
"Birds","1908","3",4
"Birds","1908","4",2
"Birds","1909","3",77
"Birds","1909","5",2
"Birds","1910","1",1
"Birds","1910","4",1
"Birds","1910","5",1
"Birds","1910","12",4
"Birds","1911","1",2610
"Birds","1911","4",1
"Birds","1911","5",5
"Birds","1911","7",2
"Birds","1911","8",1
"Birds","1912","1",9
"Birds","1912","3",4
"Birds","1912","7",1
"Birds","1915","1",2
"Birds","1915","2",1
"Birds","1916","1",5
"Birds","1916","2",1
"Birds","1916","3",1
"Birds","1916","4",3
"Birds","1916","5",4
"Birds","1916","6",1
"Birds","1916","12",1
"Birds","1917","1",5
"Birds","1917","5",1
"Birds","1917","6",1
"Birds","1917","10",3
"Birds","1918","1",2
"Birds","1918","2",2
"Birds","1918","3",1
"Birds","1918","5",1
"Birds","1918","9",1
"Birds","1918","10",5
"Birds","1918","11",1
"Birds","1918","12",2
"Birds","1919","1",3
"Birds","1919","4",1
"Birds","1920","1",6
"Birds","1920","12",1
"Birds","1922","9",4
"Birds","1922","10",3
"Birds","1922","11",5
"Birds","1924","1",1
"Birds","1924","11",1
"Birds","1926","9",1
"Birds","1926","10",4
"Birds","1926","11",2
"Birds","1927","10",1
"Birds","1927","12",1
"Birds","1928","1",1
"Birds","1928","2",2
"Birds","1928","4",1
"Birds","1928","7",1
"Birds","1928","10",1
"Birds","1928","11",2
"Birds","1929","4",1
"Birds","1929","6",3
"Birds","1929","8",1
"Birds","1929","9",1
"Birds","1930","2",3
"Birds","1930","3",1
"Birds","1930","5",3
"Birds","1932","7",8
"Birds","1932","9",1
"Birds","1932","12",1
"Birds","1933","1",2
"Birds","1933","4",2
"Birds","1933","12",2
"Birds","1935","7",1
"Birds","1937","5",1
"Birds","1937","10",1
"Birds","1938","11",1
"Birds","1939","1",2
"Birds","1939","2",1
"Birds","1939","4",3
"Birds","1939","5",4
"Birds","1940","1",1
"Birds","1940","12",1
"Birds","1943","4",1
"Birds","1943","8",1
"Birds","1944","1",2
"Birds","1944","5",1
"Birds","1949","9",1
"Birds","1949","10",5
"Birds","1949","11",2
"Birds","1949","12",1
"Birds","1950","4",2
"Birds","1952","3",1
"Birds","1953","5",6
"Birds","1953","7",18
"Birds","1953","8",16
"Birds","1953","9",3
"Birds","1956","1",1
"Birds","1958","1",3
"Birds","1958","2",1
"Birds","1958","3",1
"Birds","1958","4",1
"Birds","1958","12",2
"Birds","1959","1",9
"Birds","1959","2",1
"Birds","1959","3",1
"Birds","1959","4",40
"Birds","1959","5",55
"Birds","1959","7",1
"Birds","1959","10",2
"Birds","1959","11",1
"Birds","1959","12",5
"Birds","1960","1",4
"Birds","1960","2",2
"Birds","1960","3",5
"Birds","1960","4",6
"Birds","1960","5",1
"Birds","1960","12",1
"Birds","1961","1",4
"Birds","1961","2",2
"Birds","1961","3",3
"Birds","1961","4",1
"Birds","1961","6",48
"Birds","1961","7",83
"Birds","1961","8",19
"Birds","1961","10",3
"Birds","1962","1",1
"Birds","1962","2",1
"Birds","1965","1",1
"Birds","1966","1",1
"Birds","1966","8",3
"Birds","1966","11",3
"Birds","1967","1",8
"Birds","1967","3",1
"Birds","1967","5",2
"Birds","1967","6",64
"Birds","1967","9",49
"Birds","1967","10",83
"Birds","1967","11",9
"Birds","1967","12",28
"Birds","1968","1",127
"Birds","1968","2",43
"Birds","1968","3",48
"Birds","1968","4",81
"Birds","1968","5",55
"Birds","1968","6",20
"Birds","1968","7",39
"Birds","1968","8",8
"Birds","1968","9",6
"Birds","1968","10",5
"Birds","1968","11",23
"Birds","1968","12",19
"Birds","1969","1",24
"Birds","1969","2",16
"Birds","1969","3",16
"Birds","1969","4",35
"Birds","1969","5",24
"Birds","1969","6",43
"Birds","1969","7",1
"Birds","1969","8",2
"Birds","1969","12",2
"Birds","1970","1",4
"Birds","1970","5",1
"Birds","1971","1",2
"Birds","1971","2",1
"Birds","1971","3",2
"Birds","1971","5",10
"Birds","1971","6",51
"Birds","1971","7",79
"Birds","1971","8",20
"Birds","1971","9",29
"Birds","1971","10",23
"Birds","1971","11",7
"Birds","1972","7",118
"Birds","1972","8",94
"Birds","1972","9",51
"Birds","1972","10",95
"Birds","1972","11",135
"Birds","1972","12",265
"Birds","1973","1",139
"Birds","1973","2",67
"Birds","1973","3",90
"Birds","1973","4",78
"Birds","1973","5",59
"Birds","1973","6",89
"Birds","1973","7",19
"Birds","1973","8",29
"Birds","1973","12",217
"Birds","1974","1",69
"Birds","1974","2",21
"Birds","1974","3",1
"Birds","1974","4",17
"Birds","1974","7",12
"Birds","1974","8",161
"Birds","1974","9",224
"Birds","1974","10",52
"Birds","1974","11",187
"Birds","1974","12",214
"Birds","1975","1",165
"Birds","1975","3",226
"Birds","1975","4",149
"Birds","1975","5",48
"Birds","1975","6",208
"Birds","1975","7",144
"Birds","1975","8",160
"Birds","1975","9",301
"Birds","1975","10",187
"Birds","1975","11",306
"Birds","1975","12",167
"Birds","1976","1",266
"Birds","1976","2",230
"Birds","1976","3",232
"Birds","1976","4",41
"Birds","1976","5",34
"Birds","1976","7",121
"Birds","1976","8",216
"Birds","1976","9",250
"Birds","1976","10",464
"Birds","1976","11",504
"Birds","1976","12",239
"Birds","1977","1",254
"Birds","1977","2",378
"Birds","1977","3",76
"Birds","1977","4",67
"Birds","1977","5",29
"Birds","1977","6",82
"Birds","1977","7",115
"Birds","1977","8",190
"Birds","1977","9",299
"Birds","1977","10",408
"Birds","1977","11",143
"Birds","1977","12",256
"Birds","1978","1",463
"Birds","1978","2",163
"Birds","1978","3",405
"Birds","1978","4",344
"Birds","1978","5",209
"Birds","1978","6",82
"Birds","1978","7",64
"Birds","1978","8",65
"Birds","1978","9",194
"Birds","1978","10",356
"Birds","1978","11",253
"Birds","1978","12",296
"Birds","1979","1",133
"Birds","1979","2",285
"Birds","1979","3",159
"Birds","1979","4",218
"Birds","1979","5",316
"Birds","1979","6",107
"Birds","1979","7",109
"Birds","1979","8",113
"Birds","1979","9",298
"Birds","1979","10",105
"Birds","1979","11",92
"Birds","1979","12",195
"Birds","1980","1",174
"Birds","1980","2",224
"Birds","1980","3",316
"Birds","1980","4",167
"Birds","1980","5",47
"Birds","1980","6",86
"Birds","1980","7",110
"Birds","1980","8",53
"Birds","1980","9",199
"Birds","1980","10",271
"Birds","1980","11",217
"Birds","1980","12",168
"Birds","1981","1",176
"Birds","1981","2",207
"Birds","1981","3",267
"Birds","1981","4",241
"Birds","1981","5",181
"Birds","1981","6",18
"Birds","1981","7",71
"Birds","1981","8",112
"Birds","1981","9",141
"Birds","1981","10",110
"Birds","1981","11",300
"Birds","1981","12",120
"Birds","1982","1",110
"Birds","1982","2",85
"Birds","1982","3",131
"Birds","1982","4",145
"Birds","1982","5",127
"Birds","1982","6",88
"Birds","1982","7",2
"Birds","1982","9",15
"Birds","1982","10",16
"Birds","1982","11",78
"Birds","1982","12",94
"Birds","1983","1",84
"Birds","1983","2",25
"Birds","1983","3",66
"Birds","1983","4",187
"Birds","1983","5",210
"Birds","1983","6",52
"Birds","1983","7",111
"Birds","1983","8",112
"Birds","1983","9",112
"Birds","1983","10",285
"Birds","1983","11",209
"Birds","1983","12",303
"Birds","1984","1",283
"Birds","1984","2",255
"Birds","1984","3",196
"Birds","1984","4",507
"Birds","1984","5",164
"Birds","1984","6",252
"Birds","1984","7",419
"Birds","1984","8",117
"Birds","1984","9",303
"Birds","1984","10",191
"Birds","1984","11",197
"Birds","1984","12",724
"Birds","1985","1",668
"Birds","1985","2",757
"Birds","1985","3",573
"Birds","1985","4",1287
"Birds","1985","5",368
"Birds","1985","6",329
"Birds","1985","7",517
"Birds","1985","8",662
"Birds","1985","9",903
"Birds","1985","10",1777
"Birds","1985","11",2449
"Birds","1985","12",3553
"Birds","1986","1",2690
"Birds","1986","2",2441
"Birds","1986","3",1975
"Birds","1986","4",1838
"Birds","1986","5",1041
"Birds","1986","6",974
"Birds","1986","7",1269
"Birds","1986","8",1522
"Birds","1986","9",1497
"Birds","1986","10",1408
"Birds","1986","11",3066
"Birds","1986","12",3077
"Birds","1987","1",2827
"Birds","1987","2",730
"Birds","1987","3",2771
"Birds","1987","4",2717
"Birds","1987","5",2149
"Birds","1987","6",770
"Birds","1987","7",820
"Birds","1987","8",1178
"Birds","1987","9",1880
"Birds","1987","10",3287
"Birds","1987","11",2388
"Birds","1987","12",2544
"Birds","1988","1",1872
"Birds","1988","2",1222
"Birds","1988","3",1440
"Birds","1988","4",3417
"Birds","1988","5",1384
"Birds","1988","6",431
"Birds","1988","7",1173
"Birds","1988","8",908
"Birds","1988","9",1747
"Birds","1988","10",2615
"Birds","1988","11",3544
"Birds","1988","12",3115
"Birds","1989","1",3433
"Birds","1989","2",2166
"Birds","1989","3",2085
"Birds","1989","4",4363
"Birds","1989","5",1484
"Birds","1989","6",711
"Birds","1989","7",739
"Birds","1989","8",892
"Birds","1989","9",1407
"Birds","1989","10",2856
"Birds","1989","11",2219
"Birds","1989","12",2442
"Birds","1990","1",2940
"Birds","1990","2",2459
"Birds","1990","3",2342
"Birds","1990","4",3239
"Birds","1990","5",1009
"Birds","1990","6",469
"Birds","1990","7",913
"Birds","1990","8",1221
"Birds","1990","9",1408
"Birds","1990","10",1628
"Birds","1990","11",1773
"Birds","1990","12",3666
"Birds","1991","1",3223
"Birds","1991","2",1004
"Birds","1991","3",2643
"Birds","1991","4",4556
"Birds","1991","5",2323
"Birds","1991","6",1064
"Birds","1991","7",672
"Birds","1991","8",1014
"Birds","1991","9",1237
"Birds","1991","10",1492
"Birds","1991","11",1398
"Birds","1991","12",2197
"Birds","1992","1",3207
"Birds","1992","2",1184
"Birds","1992","3",1710
"Birds","1992","4",3625
"Birds","1992","5",1610
"Birds","1992","6",633
"Birds","1992","7",634
"Birds","1992","8",926
"Birds","1992","9",1538
"Birds","1992","10",1973
"Birds","1992","11",1832
"Birds","1992","12",3004
"Birds","1993","1",2193
"Birds","1993","2",2006
"Birds","1993","3",2529
"Birds","1993","4",2837
"Birds","1993","5",2059
"Birds","1993","6",1066
"Birds","1993","7",1512
"Birds","1993","8",1894
"Birds","1993","9",2848
"Birds","1993","10",3392
"Birds","1993","11",2916
"Birds","1993","12",3144
"Birds","1994","1",4184
"Birds","1994","2",2685
"Birds","1994","3",3742
"Birds","1994","4",3897
"Birds","1994","5",3525
"Birds","1994","6",1541
"Birds","1994","7",1254
"Birds","1994","8",1667
"Birds","1994","9",2163
"Birds","1994","10",2702
"Birds","1994","11",2720
"Birds","1994","12",4789
"Birds","1995","1",5955
"Birds","1995","2",4346
"Birds","1995","3",5836
"Birds","1995","4",9200
"Birds","1995","5",6866
"Birds","1995","6",3622
"Birds","1995","7",5936
"Birds","1995","8",4737
"Birds","1995","9",7558
"Birds","1995","10",8593
"Birds","1995","11",8157
"Birds","1995","12",10778
"Birds","1996","1",12096
"Birds","1996","2",7921
"Birds","1996","3",11504
"Birds","1996","4",19863
"Birds","1996","5",10190
"Birds","1996","6",5780
"Birds","1996","7",4369
"Birds","1996","8",7057
"Birds","1996","9",7821
"Birds","1996","10",15211
"Birds","1996","11",10084
"Birds","1996","12",13088
"Birds","1997","1",13354
"Birds","1997","2",9314
"Birds","1997","3",12967
"Birds","1997","4",16738
"Birds","1997","5",7853
"Birds","1997","6",6081
"Birds","1997","7",6373
"Birds","1997","8",8648
"Birds","1997","9",10367
"Birds","1997","10",12836
"Birds","1997","11",13506
"Birds","1997","12",12159
"Birds","1998","1",13911
"Birds","1998","2",7621
"Birds","1998","3",13024
"Birds","1998","4",15515
"Birds","1998","5",11863
"Birds","1998","6",6087
"Birds","1998","7",4705
"Birds","1998","8",6096
"Birds","1998","9",8912
"Birds","1998","10",11927
"Birds","1998","11",13309
"Birds","1998","12",15281
"Birds","1999","1",19575
"Birds","1999","2",11989
"Birds","1999","3",16254
"Birds","1999","4",20340
"Birds","1999","5",15371
"Birds","1999","6",9237
"Birds","1999","7",8742
"Birds","1999","8",11138
"Birds","1999","9",10791
"Birds","1999","10",14364
"Birds","1999","11",14267
"Birds","1999","12",14404
"Birds","2000","1",18351
"Birds","2000","2",10522
"Birds","2000","3",13555
"Birds","2000","4",20039
"Birds","2000","5",14893
"Birds","2000","6",8257
"Birds","2000","7",9656
"Birds","2000","8",14503
"Birds","2000","9",13018
"Birds","2000","10",16313
"Birds","2000","11",17642
"Birds","2000","12",17224
"Birds","2001","1",16538
"Birds","2001","2",15663
"Birds","2001","3",15719
"Birds","2001","4",20999
"Birds","2001","5",16761
"Birds","2001","6",11724
"Birds","2001","7",9608
"Birds","2001","8",9393
"Birds","2001","9",10631
"Birds","2001","10",13330
"Birds","2001","11",14467
"Birds","2001","12",13919
"Birds","2002","1",13469
"Birds","2002","2",11606
"Birds","2002","3",17890
"Birds","2002","4",23594
"Birds","2002","5",19561
"Birds","2002","6",9324
"Birds","2002","7",9329
"Birds","2002","8",11847
"Birds","2002","9",12677
"Birds","2002","10",14565
"Birds","2002","11",22771
"Birds","2002","12",22981
"Birds","2003","1",13663
"Birds","2003","2",15326
"Birds","2003","3",17790
"Birds","2003","4",19353
"Birds","2003","5",15882
"Birds","2003","6",9265
"Birds","2003","7",10371
"Birds","2003","8",9998
"Birds","2003","9",10571
"Birds","2003","10",16145
"Birds","2003","11",17649
"Birds","2003","12",13668
"Birds","2004","1",14166
"Birds","2004","2",10759
"Birds","2004","3",10610
"Birds","2004","4",11403
"Birds","2004","5",9416
"Birds","2004","6",7740
"Birds","2004","7",6043
"Birds","2004","8",7960
"Birds","2004","9",9668
"Birds","2004","10",12743
"Birds","2004","11",13835
"Birds","2004","12",13319
"Birds","2005","1",17229
"Birds","2005","2",10394
"Birds","2005","3",11098
"Birds","2005","4",18558
"Birds","2005","5",11403
"Birds","2005","6",5958
"Birds","2005","7",5674
"Birds","2005","8",4136
"Birds","2005","9",8086
"Birds","2005","10",10774
"Birds","2005","11",8353
"Birds","2005","12",11552
"Birds","2006","1",13256
"Birds","2006","2",13464
"Birds","2006","3",16585
"Birds","2006","4",20666
"Birds","2006","5",10970
"Birds","2006","6",7823
"Birds","2006","7",8569
"Birds","2006","8",8940
"Birds","2006","9",14285
"Birds","2006","10",12111
"Birds","2006","11",12486
"Birds","2006","12",15369
"Birds","2007","1",16136
"Birds","2007","2",13426
"Birds","2007","3",14358
"Birds","2007","4",18124
"Birds","2007","5",10191
"Birds","2007","6",6815
"Birds","2007","7",7742
"Birds","2007","8",7608
"Birds","2007","9",11809
"Birds","2007","10",11270
"Birds","2007","11",9420
"Birds","2007","12",12068
"Birds","2008","1",8314
"Birds","2008","2",8995
"Birds","2008","3",8932
"Birds","2008","4",12167
"Birds","2008","5",7041
"Birds","2008","6",4990
"Birds","2008","7",5232
"Birds","2008","8",6510
"Birds","2008","9",5435
"Birds","2008","10",8511
"Birds","2008","11",9457
"Birds","2008","12",10096
"Birds","2009","1",14825
"Birds","2009","2",9105
"Birds","2009","3",19084
"Birds","2009","4",30699
"Birds","2009","5",29245
"Birds","2009","6",13786
"Birds","2009","7",7163
"Birds","2009","8",6054
"Birds","2009","9",8586
"Birds","2009","10",10557
"Birds","2009","11",10336
"Birds","2009","12",11810
"Birds","2010","1",10314
"Birds","2010","2",6641
"Birds","2010","3",21521
"Birds","2010","4",15953
"Birds","2010","5",18306
"Birds","2010","6",8856
"Birds","2010","7",6440
"Birds","2010","8",7139
"Birds","2010","9",9645
"Birds","2010","10",12054
"Birds","2010","11",9976
"Birds","2010","12",10933
"Birds","2011","1",9938
"Birds","2011","2",7663
"Birds","2011","3",34222
"Birds","2011","4",26369
"Birds","2011","5",45604
"Birds","2011","6",16493
"Birds","2011","7",7072
"Birds","2011","8",7841
"Birds","2011","9",10647
"Birds","2011","10",13399
"Birds","2011","11",7470
"Birds","2011","12",10599
"Birds","2012","1",11647
"Birds","2012","2",11851
"Birds","2012","3",47567
"Birds","2012","4",27148
"Birds","2012","5",46000
"Birds","2012","6",12373
"Birds","2012","7",8821
"Birds","2012","8",7627
"Birds","2012","9",10536
"Birds","2012","10",13006
"Birds","2012","11",13183
"Birds","2012","12",15188
"Birds","2013","1",25265
"Birds","2013","2",16149
"Birds","2013","3",54631
"Birds","2013","4",31178
"Birds","2013","5",48844
"Birds","2013","6",14714
"Birds","2013","7",8922
"Birds","2013","8",9894
"Birds","2013","9",11469
"Birds","2013","10",12494
"Birds","2013","11",13051
"Birds","2013","12",13829
"Birds","2014","1",24398
"Birds","2014","2",11744
"Birds","2014","3",53131
"Birds","2014","4",31696
"Birds","2014","5",53683
"Birds","2014","6",15367
"Birds","2014","7",9834
"Birds","2014","8",10618
"Birds","2014","9",13781
"Birds","2014","10",17857
"Birds","2014","11",16310
"Birds","2014","12",24789
"Birds","2015","1",40696
"Birds","2015","2",26736
"Birds","2015","3",53422
"Birds","2015","4",55719
"Birds","2015","5",56905
"Birds","2015","6",27950
"Birds","2015","7",15674
"Birds","2015","8",26223
"Birds","2015","9",30155
"Birds","2015","10",40946
"Birds","2015","11",35769
"Birds","2015","12",44252
"Birds","2016","1",62847
"Birds","2016","2",41273
"Birds","2016","3",69655
"Birds","2016","4",75843
"Birds","2016","5",73648
"Birds","2016","6",34155
"Birds","2016","7",23411
"Birds","2016","8",30291
"Birds","2016","9",33747
"Birds","2016","10",49254
"Birds","2016","11",60486
"Birds","2016","12",63149
"Birds","2017","1",77082
"Birds","2017","2",60151
"Birds","2017","3",61684
"Birds","2017","4",98556
"Birds","2017","5",51913
"Birds","2017","6",30040
"Birds","2017","7",27861
"Birds","2017","8",30016
"Birds","2017","9",41015
"Birds","2017","10",53379
"Birds","2017","11",46906
"Birds","2017","12",73183
"Birds","2018","1",93452
"Birds","2018","2",60889
"Birds","2018","3",95268
"Birds","2018","4",113546
"Birds","2018","5",84537
"Birds","2018","6",51495
"Birds","2018","7",47967
"Birds","2018","8",48582
"Birds","2018","9",93525
"Birds","2018","10",76016
"Birds","2018","11",84634
"Birds","2018","12",105802
"Birds","2019","1",122706
"Birds","2019","2",87498
"Birds","2019","3",112652
"Birds","2019","4",150856
"Birds","2019","5",101477
"Birds","2019","6",71397
"Birds","2019","7",51599
"Birds","2019","8",52381
"Birds","2019","9",71432
"Birds","2019","10",145503
"Birds","2019","11",115381
"Birds","2019","12",137463
"Birds","2020","1",156825
"Birds","2020","2",111498
"Birds","2020","3",176169
"Birds","2020","4",226144
"Birds","2020","5",193405
"Birds","2020","6",106752
"Birds","2020","7",83372
"Birds","2020","8",83985
"Birds","2020","9",107887
"Birds","2020","10",162958
"Birds","2020","11",151230
"Birds","2020","12",190496
"Birds","2021","1",235186
"Birds","2021","2",173140
"Birds","2021","3",246073
"Birds","2021","4",308931
"Birds","2021","5",230672
"Birds","2021","6",119570
"Birds","2021","7",127113
"Birds","2021","8",91747
"Birds","2021","9",126933
"Birds","2021","10",183360
"Birds","2021","11",174985
"Birds","2021","12",217685
"Birds","2022","1",239774
"Birds","2022","2",174919
"Birds","2022","3",220555
"Birds","2022","4",229376
"Birds","2022","5",150481
"Birds","2022","6",107511
"Birds","2022","7",107166
"Birds","2022","8",99140
"Birds","2022","9",171011
"Birds","2022","10",186641
"Birds","2022","11",196131
"Birds","2022","12",244147
"Birds","2023","1",246884
"Birds","2023","2",173393
"Birds","2023","3",227670
"Birds","2023","4",292722
"Birds","2023","5",231934
"Birds","2023","6",131029
"Birds","2023","7",95672
"Birds","2023","8",7519
"Birds","2023","9",8622
"Birds","2023","10",11474
"Birds","2023","11",9275
"Birds","2023","12",5671
"Birds","2024","1",2984
"Birds","2024","2",2817
"Birds","2024","3",2910
"Birds","2024","4",3438
"Birds","2024","5",2164
"Birds","2024","6",1705
"Birds","2024","7",832
"Birds","2323","5",53
"Birds",,,87151
"Bivalves","1837","1",1
"Bivalves","1854","1",1
"Bivalves","1909","1",1
"Bivalves","1957","12",1
"Bivalves","1958","1",1
"Bivalves","1958","2",2
"Bivalves","1958","4",1
"Bivalves","1963","5",3
"Bivalves","1965","1",1
"Bivalves","1966","1",1
"Bivalves","1968","9",1
"Bivalves","1969","8",1
"Bivalves","1969","10",1
"Bivalves","1970","1",13
"Bivalves","1970","7",1
"Bivalves","1970","11",1
"Bivalves","1971","1",2
"Bivalves","1971","2",1
"Bivalves","1972","1",1
"Bivalves","1972","2",1
"Bivalves","1972","4",1
"Bivalves","1972","7",1
"Bivalves","1973","1",2
"Bivalves","1973","6",5
"Bivalves","1974","1",5
"Bivalves","1975","1",2
"Bivalves","1975","5",1
"Bivalves","1975","7",3
"Bivalves","1975","9",1
"Bivalves","1976","1",5
"Bivalves","1976","5",1
"Bivalves","1977","1",1
"Bivalves","1977","8",1
"Bivalves","1978","1",6
"Bivalves","1978","8",2
"Bivalves","1979","1",4
"Bivalves","1979","9",4
"Bivalves","1980","1",6
"Bivalves","1981","1",3
"Bivalves","1982","1",7
"Bivalves","1983","1",2
"Bivalves","1984","1",2
"Bivalves","1985","1",7
"Bivalves","1986","1",2
"Bivalves","1986","9",1
"Bivalves","1986","10",1
"Bivalves","1987","1",2
"Bivalves","1988","1",3
"Bivalves","1988","3",1
"Bivalves","1988","5",1
"Bivalves","1988","10",1
"Bivalves","1989","3",2
"Bivalves","1989","4",1
"Bivalves","1989","5",5
"Bivalves","1990","1",2
"Bivalves","1990","4",2
"Bivalves","1990","7",1
"Bivalves","1990","9",1
"Bivalves","1991","7",2
"Bivalves","1991","8",1
"Bivalves","1991","11",1
"Bivalves","1992","3",1
"Bivalves","1992","4",1
"Bivalves","1992","6",1
"Bivalves","1992","7",1
"Bivalves","1992","9",2
"Bivalves","1993","7",1
"Bivalves","1993","12",34
"Bivalves","1994","1",5
"Bivalves","1994","2",127
"Bivalves","1994","3",88
"Bivalves","1994","4",63
"Bivalves","1994","5",6
"Bivalves","1994","6",25
"Bivalves","1994","7",57
"Bivalves","1994","8",4
"Bivalves","1994","10",169
"Bivalves","1994","11",34
"Bivalves","1995","1",2
"Bivalves","1995","4",2
"Bivalves","1995","5",4
"Bivalves","1995","6",5
"Bivalves","1995","7",7
"Bivalves","1995","8",5
"Bivalves","1995","9",1
"Bivalves","1995","10",3
"Bivalves","1996","10",2
"Bivalves","1997","4",1
"Bivalves","1997","6",17
"Bivalves","1997","8",1
"Bivalves","1997","9",1
"Bivalves","1999","8",1
"Bivalves","1999","12",1
"Bivalves","2000","2",1
"Bivalves","2000","3",1
"Bivalves","2000","5",5
"Bivalves","2000","6",1
"Bivalves","2000","7",1
"Bivalves","2000","8",1
"Bivalves","2000","9",8
"Bivalves","2000","10",1
"Bivalves","2001","1",147
"Bivalves","2001","5",28
"Bivalves","2001","7",1
"Bivalves","2001","11",1
"Bivalves","2002","2",1
"Bivalves","2002","5",11
"Bivalves","2002","8",6
"Bivalves","2002","11",1
"Bivalves","2003","2",1
"Bivalves","2003","3",1
"Bivalves","2003","5",8
"Bivalves","2003","8",7
"Bivalves","2004","1",2
"Bivalves","2004","5",15
"Bivalves","2004","6",3
"Bivalves","2004","7",20
"Bivalves","2004","8",9
"Bivalves","2004","9",40
"Bivalves","2004","10",12
"Bivalves","2004","11",44
"Bivalves","2004","12",11
"Bivalves","2005","1",18
"Bivalves","2005","2",1
"Bivalves","2005","3",2
"Bivalves","2005","4",7
"Bivalves","2005","5",4
"Bivalves","2005","6",2
"Bivalves","2005","7",5
"Bivalves","2005","8",2
"Bivalves","2005","9",2
"Bivalves","2005","10",1
"Bivalves","2006","3",2
"Bivalves","2006","4",3
"Bivalves","2006","5",3
"Bivalves","2006","7",4
"Bivalves","2006","9",1
"Bivalves","2006","12",4
"Bivalves","2007","3",4
"Bivalves","2007","5",2
"Bivalves","2007","6",5
"Bivalves","2007","7",11
"Bivalves","2007","8",6
"Bivalves","2007","9",110
"Bivalves","2007","10",13
"Bivalves","2007","11",2
"Bivalves","2007","12",1
"Bivalves","2008","1",4
"Bivalves","2008","2",8
"Bivalves","2008","3",35
"Bivalves","2008","4",18
"Bivalves","2008","5",6
"Bivalves","2008","6",6
"Bivalves","2008","7",10
"Bivalves","2009","5",1
"Bivalves","2009","7",31
"Bivalves","2009","8",65
"Bivalves","2009","10",61
"Bivalves","2009","11",17
"Bivalves","2010","3",1
"Bivalves","2010","4",2
"Bivalves","2010","6",26
"Bivalves","2010","8",1
"Bivalves","2010","9",3
"Bivalves","2010","10",5
"Bivalves","2010","11",1
"Bivalves","2010","12",3
"Bivalves","2011","1",1
"Bivalves","2011","2",1
"Bivalves","2011","4",26
"Bivalves","2011","6",29
"Bivalves","2011","7",20
"Bivalves","2011","8",42
"Bivalves","2011","9",1
"Bivalves","2011","10",4
"Bivalves","2012","2",2
"Bivalves","2012","3",1
"Bivalves","2012","4",7
"Bivalves","2012","5",15
"Bivalves","2012","6",3
"Bivalves","2012","7",14
"Bivalves","2012","8",3
"Bivalves","2012","9",29
"Bivalves","2012","10",3
"Bivalves","2012","11",62
"Bivalves","2012","12",12
"Bivalves","2013","3",27
"Bivalves","2013","4",11
"Bivalves","2013","5",53
"Bivalves","2013","6",3
"Bivalves","2013","7",25
"Bivalves","2013","8",17
"Bivalves","2013","9",24
"Bivalves","2013","10",5
"Bivalves","2013","11",44
"Bivalves","2013","12",8
"Bivalves","2014","2",35
"Bivalves","2014","3",76
"Bivalves","2014","4",45
"Bivalves","2014","5",2
"Bivalves","2014","6",29
"Bivalves","2014","7",6
"Bivalves","2014","8",23
"Bivalves","2014","9",8
"Bivalves","2014","10",13
"Bivalves","2014","11",7
"Bivalves","2015","1",17
"Bivalves","2015","2",39
"Bivalves","2015","3",4
"Bivalves","2015","4",21
"Bivalves","2015","5",27
"Bivalves","2015","6",42
"Bivalves","2015","7",39
"Bivalves","2015","8",48
"Bivalves","2015","9",51
"Bivalves","2015","10",30
"Bivalves","2015","11",20
"Bivalves","2015","12",3
"Bivalves","2016","1",13
"Bivalves","2016","2",13
"Bivalves","2016","3",28
"Bivalves","2016","4",53
"Bivalves","2016","5",27
"Bivalves","2016","6",192
"Bivalves","2016","7",16
"Bivalves","2016","8",94
"Bivalves","2016","9",20
"Bivalves","2016","10",54
"Bivalves","2016","11",109
"Bivalves","2016","12",63
"Bivalves","2017","1",53
"Bivalves","2017","2",56
"Bivalves","2017","3",45
"Bivalves","2017","4",42
"Bivalves","2017","5",56
"Bivalves","2017","6",1
"Bivalves","2017","7",33
"Bivalves","2017","8",44
"Bivalves","2017","9",43
"Bivalves","2017","10",13
"Bivalves","2017","11",73
"Bivalves","2017","12",13
"Bivalves","2018","1",55
"Bivalves","2018","2",22
"Bivalves","2018","3",21
"Bivalves","2018","4",68
