"taxaSubGroup","year","month","occCount"
"Basidiomycota","2022","9",66
"Basidiomycota","2022","10",37
"Basidiomycota","2022","11",84
"Basidiomycota","2022","12",47
"Basidiomycota","2023","1",45
"Basidiomycota","2023","2",27
"Basidiomycota","2023","3",18
"Basidiomycota","2023","4",108
"Basidiomycota","2023","5",76
"Basidiomycota","2023","6",65
"Basidiomycota","2023","7",56
"Basidiomycota","2023","8",70
"Basidiomycota","2023","9",31
"Basidiomycota","2023","10",46
"Basidiomycota","2023","11",11
"Basidiomycota","2023","12",26
"Basidiomycota","2024","1",23
"Basidiomycota","2024","2",17
"Basidiomycota","2024","3",10
"Basidiomycota","2024","4",51
"Basidiomycota","2024","5",73
"Basidiomycota","2024","6",41
"Birds","","",267473
"Birds","1855","1",1
"Birds","1858","6",14
"Birds","1860","6",1
"Birds","1861","1",2
"Birds","1861","3",1
"Birds","1861","8",4
"Birds","1861","9",1
"Birds","1861","10",2
"Birds","1862","1",2
"Birds","1862","2",1
"Birds","1862","3",3
"Birds","1864","3",1
"Birds","1865","11",1
"Birds","1865","12",2
"Birds","1866","1",3
"Birds","1866","2",2
"Birds","1866","4",2
"Birds","1867","1",1
"Birds","1868","12",4
"Birds","1873","10",5
"Birds","1882","9",1
"Birds","1884","12",2
"Birds","1885","11",1
"Birds","1885","12",1
"Birds","1889","1",1
"Birds","1890","3",1
"Birds","1891","1",1
"Birds","1891","9",1
"Birds","1891","11",1
"Birds","1893","1",1
"Birds","1893","10",7
"Birds","1893","11",71
"Birds","1893","12",3
"Birds","1894","1",4
"Birds","1894","2",18
"Birds","1894","10",3
"Birds","1894","11",7
"Birds","1894","12",2
"Birds","1895","1",7
"Birds","1895","2",4
"Birds","1895","3",8
"Birds","1895","4",17
"Birds","1895","5",14
"Birds","1895","6",6
"Birds","1895","11",2
"Birds","1896","9",1
"Birds","1897","1",6
"Birds","1904","1",2
"Birds","1904","2",1
"Birds","1904","12",1
"Birds","1905","1",10
"Birds","1905","2",1
"Birds","1905","5",1
"Birds","1905","6",2
"Birds","1905","8",2
"Birds","1905","11",2
"Birds","1905","12",1
"Birds","1906","1",47
"Birds","1906","2",24
"Birds","1906","3",11
"Birds","1906","4",1
"Birds","1906","8",2
"Birds","1906","11",10
"Birds","1906","12",1
"Birds","1907","1",2
"Birds","1907","3",2
"Birds","1907","4",1
"Birds","1907","8",1
"Birds","1907","9",1
"Birds","1907","10",1
"Birds","1908","1",1
"Birds","1908","3",4
"Birds","1908","4",2
"Birds","1908","10",1
"Birds","1909","3",77
"Birds","1909","5",1
"Birds","1910","1",1
"Birds","1910","5",1
"Birds","1910","12",4
"Birds","1911","1",6
"Birds","1911","5",5
"Birds","1911","7",2
"Birds","1911","8",1
"Birds","1912","1",9
"Birds","1912","2",1
"Birds","1912","3",4
"Birds","1912","7",1
"Birds","1915","1",2
"Birds","1915","2",1
"Birds","1916","1",5
"Birds","1916","2",1
"Birds","1916","3",1
"Birds","1916","4",1
"Birds","1916","5",2
"Birds","1916","6",1
"Birds","1916","12",1
"Birds","1917","1",5
"Birds","1917","5",1
"Birds","1917","6",1
"Birds","1917","10",2
"Birds","1918","1",2
"Birds","1918","2",1
"Birds","1918","3",1
"Birds","1918","5",1
"Birds","1918","10",3
"Birds","1918","11",1
"Birds","1918","12",2
"Birds","1919","1",3
"Birds","1920","1",6
"Birds","1920","12",1
"Birds","1922","9",4
"Birds","1922","10",3
"Birds","1922","11",5
"Birds","1924","1",1
"Birds","1924","11",1
"Birds","1926","10",2
"Birds","1926","11",2
"Birds","1927","5",1
"Birds","1927","10",1
"Birds","1927","12",1
"Birds","1928","1",1
"Birds","1928","2",1
"Birds","1928","3",1
"Birds","1928","4",1
"Birds","1928","7",1
"Birds","1928","10",1
"Birds","1928","11",2
"Birds","1929","4",1
"Birds","1929","6",3
"Birds","1929","8",1
"Birds","1929","9",1
"Birds","1930","2",3
"Birds","1930","3",1
"Birds","1930","5",3
"Birds","1932","7",8
"Birds","1932","12",1
"Birds","1933","1",2
"Birds","1933","4",2
"Birds","1933","11",1
"Birds","1933","12",2
"Birds","1935","7",2
"Birds","1937","5",1
"Birds","1937","10",2
"Birds","1938","11",1
"Birds","1939","1",2
"Birds","1939","2",1
"Birds","1939","4",3
"Birds","1939","5",4
"Birds","1940","1",1
"Birds","1940","3",1
"Birds","1940","12",1
"Birds","1943","4",1
"Birds","1943","5",1
"Birds","1943","8",1
"Birds","1944","1",2
"Birds","1944","3",1
"Birds","1944","5",1
"Birds","1949","9",1
"Birds","1949","10",5
"Birds","1949","11",2
"Birds","1949","12",1
"Birds","1950","4",2
"Birds","1952","3",1
"Birds","1953","5",6
"Birds","1953","7",18
"Birds","1953","8",16
"Birds","1953","9",3
"Birds","1956","1",1
"Birds","1958","1",3
"Birds","1958","2",1
"Birds","1958","3",1
"Birds","1958","4",1
"Birds","1958","12",2
"Birds","1959","1",9
"Birds","1959","2",1
"Birds","1959","3",1
"Birds","1959","4",40
"Birds","1959","5",53
"Birds","1959","7",1
"Birds","1959","10",2
"Birds","1959","11",1
"Birds","1959","12",5
"Birds","1960","1",4
"Birds","1960","2",2
"Birds","1960","3",4
"Birds","1960","4",6
"Birds","1960","5",1
"Birds","1960","12",1
"Birds","1961","1",4
"Birds","1961","2",2
"Birds","1961","3",3
"Birds","1961","4",1
"Birds","1961","6",51
"Birds","1961","7",81
"Birds","1961","8",19
"Birds","1961","10",3
"Birds","1962","1",1
"Birds","1962","2",1
"Birds","1965","1",1
"Birds","1966","1",1
"Birds","1966","8",2
"Birds","1966","11",4
"Birds","1967","1",8
"Birds","1967","3",1
"Birds","1967","5",2
"Birds","1967","6",64
"Birds","1967","9",49
"Birds","1967","10",83
"Birds","1967","11",9
"Birds","1967","12",28
"Birds","1968","1",127
"Birds","1968","2",43
"Birds","1968","3",48
"Birds","1968","4",81
"Birds","1968","5",55
"Birds","1968","6",20
"Birds","1968","7",39
"Birds","1968","8",8
"Birds","1968","9",6
"Birds","1968","10",5
"Birds","1968","11",23
"Birds","1968","12",19
"Birds","1969","1",24
"Birds","1969","2",16
"Birds","1969","3",16
"Birds","1969","4",35
"Birds","1969","5",24
"Birds","1969","6",43
"Birds","1969","7",1
"Birds","1969","8",2
"Birds","1969","12",2
"Birds","1970","1",4
"Birds","1970","5",1
"Birds","1971","1",2
"Birds","1971","2",1
"Birds","1971","3",2
"Birds","1971","5",10
"Birds","1971","6",51
"Birds","1971","7",79
"Birds","1971","8",20
"Birds","1971","9",29
"Birds","1971","10",23
"Birds","1971","11",7
"Birds","1972","7",116
"Birds","1972","8",93
"Birds","1972","9",51
"Birds","1972","10",95
"Birds","1972","11",133
"Birds","1972","12",255
"Birds","1973","1",135
"Birds","1973","2",65
"Birds","1973","3",87
"Birds","1973","4",77
"Birds","1973","5",59
"Birds","1973","6",86
"Birds","1973","7",19
"Birds","1973","8",28
"Birds","1973","12",214
"Birds","1974","1",69
"Birds","1974","2",21
"Birds","1974","3",1
"Birds","1974","4",17
"Birds","1974","7",12
"Birds","1974","8",161
"Birds","1974","9",223
"Birds","1974","10",52
"Birds","1974","11",187
"Birds","1974","12",211
"Birds","1975","1",165
"Birds","1975","3",220
"Birds","1975","4",150
"Birds","1975","5",48
"Birds","1975","6",200
"Birds","1975","7",140
"Birds","1975","8",157
"Birds","1975","9",296
"Birds","1975","10",186
"Birds","1975","11",303
"Birds","1975","12",167
"Birds","1976","1",263
"Birds","1976","2",228
"Birds","1976","3",229
"Birds","1976","4",41
"Birds","1976","5",34
"Birds","1976","7",118
"Birds","1976","8",212
"Birds","1976","9",245
"Birds","1976","10",454
"Birds","1976","11",494
"Birds","1976","12",235
"Birds","1977","1",248
"Birds","1977","2",369
"Birds","1977","3",72
"Birds","1977","4",68
"Birds","1977","5",29
"Birds","1977","6",81
"Birds","1977","7",115
"Birds","1977","8",189
"Birds","1977","9",298
"Birds","1977","10",410
"Birds","1977","11",143
"Birds","1977","12",256
"Birds","1978","1",462
"Birds","1978","2",159
"Birds","1978","3",408
"Birds","1978","4",342
"Birds","1978","5",211
"Birds","1978","6",82
"Birds","1978","7",64
"Birds","1978","8",66
"Birds","1978","9",194
"Birds","1978","10",362
"Birds","1978","11",256
"Birds","1978","12",297
"Birds","1979","1",133
"Birds","1979","2",285
"Birds","1979","3",157
"Birds","1979","4",215
"Birds","1979","5",316
"Birds","1979","6",107
"Birds","1979","7",110
"Birds","1979","8",114
"Birds","1979","9",298
"Birds","1979","10",108
"Birds","1979","11",92
"Birds","1979","12",195
"Birds","1980","1",176
"Birds","1980","2",223
"Birds","1980","3",311
"Birds","1980","4",164
"Birds","1980","5",47
"Birds","1980","6",86
"Birds","1980","7",105
"Birds","1980","8",53
"Birds","1980","9",199
"Birds","1980","10",279
"Birds","1980","11",223
"Birds","1980","12",170
"Birds","1981","1",176
"Birds","1981","2",201
"Birds","1981","3",267
"Birds","1981","4",235
"Birds","1981","5",181
"Birds","1981","6",18
"Birds","1981","7",69
"Birds","1981","8",108
"Birds","1981","9",141
"Birds","1981","10",110
"Birds","1981","11",304
"Birds","1981","12",122
"Birds","1982","1",109
"Birds","1982","2",86
"Birds","1982","3",129
"Birds","1982","4",144
"Birds","1982","5",128
"Birds","1982","6",87
"Birds","1982","7",2
"Birds","1982","9",15
"Birds","1982","10",16
"Birds","1982","11",78
"Birds","1982","12",93
"Birds","1983","1",85
"Birds","1983","2",25
"Birds","1983","3",60
"Birds","1983","4",177
"Birds","1983","5",207
"Birds","1983","6",51
"Birds","1983","7",110
"Birds","1983","8",113
"Birds","1983","9",110
"Birds","1983","10",288
"Birds","1983","11",211
"Birds","1983","12",300
"Birds","1984","1",281
"Birds","1984","2",254
"Birds","1984","3",196
"Birds","1984","4",505
"Birds","1984","5",164
"Birds","1984","6",251
"Birds","1984","7",414
"Birds","1984","8",117
"Birds","1984","9",302
"Birds","1984","10",198
"Birds","1984","11",198
"Birds","1984","12",726
"Birds","1985","1",667
"Birds","1985","2",750
"Birds","1985","3",567
"Birds","1985","4",1281
"Birds","1985","5",365
"Birds","1985","6",326
"Birds","1985","7",515
"Birds","1985","8",661
"Birds","1985","9",897
"Birds","1985","10",1791
"Birds","1985","11",2458
"Birds","1985","12",3521
"Birds","1986","1",2660
"Birds","1986","2",2398
"Birds","1986","3",1945
"Birds","1986","4",1818
"Birds","1986","5",1038
"Birds","1986","6",950
"Birds","1986","7",1229
"Birds","1986","8",1499
"Birds","1986","9",1484
"Birds","1986","10",1410
"Birds","1986","11",3084
"Birds","1986","12",3063
"Birds","1987","1",2829
"Birds","1987","2",730
"Birds","1987","3",2721
"Birds","1987","4",2674
"Birds","1987","5",2135
"Birds","1987","6",750
"Birds","1987","7",809
"Birds","1987","8",1178
"Birds","1987","9",1873
"Birds","1987","10",3292
"Birds","1987","11",2385
"Birds","1987","12",2497
"Birds","1988","1",1873
"Birds","1988","2",1206
"Birds","1988","3",1426
"Birds","1988","4",3378
"Birds","1988","5",1374
"Birds","1988","6",428
"Birds","1988","7",1159
"Birds","1988","8",903
"Birds","1988","9",1741
"Birds","1988","10",2648
"Birds","1988","11",3571
"Birds","1988","12",3106
"Birds","1989","1",3447
"Birds","1989","2",2171
"Birds","1989","3",2065
"Birds","1989","4",4297
"Birds","1989","5",1463
"Birds","1989","6",698
"Birds","1989","7",729
"Birds","1989","8",882
"Birds","1989","9",1405
"Birds","1989","10",2898
"Birds","1989","11",2234
"Birds","1989","12",2438
"Birds","1990","1",2935
"Birds","1990","2",2446
"Birds","1990","3",2328
"Birds","1990","4",3203
"Birds","1990","5",1000
"Birds","1990","6",465
"Birds","1990","7",909
"Birds","1990","8",1220
"Birds","1990","9",1408
"Birds","1990","10",1634
"Birds","1990","11",1758
"Birds","1990","12",3658
"Birds","1991","1",3235
"Birds","1991","2",996
"Birds","1991","3",2609
"Birds","1991","4",4535
"Birds","1991","5",2303
"Birds","1991","6",1053
"Birds","1991","7",665
"Birds","1991","8",1002
"Birds","1991","9",1237
"Birds","1991","10",1503
"Birds","1991","11",1391
"Birds","1991","12",2187
"Birds","1992","1",3230
"Birds","1992","2",1194
"Birds","1992","3",1689
"Birds","1992","4",3574
"Birds","1992","5",1604
"Birds","1992","6",630
"Birds","1992","7",633
"Birds","1992","8",920
"Birds","1992","9",1534
"Birds","1992","10",2000
"Birds","1992","11",1841
"Birds","1992","12",3001
"Birds","1993","1",2205
"Birds","1993","2",2008
"Birds","1993","3",2513
"Birds","1993","4",2787
"Birds","1993","5",2055
"Birds","1993","6",1065
"Birds","1993","7",1509
"Birds","1993","8",1887
"Birds","1993","9",2844
"Birds","1993","10",3407
"Birds","1993","11",2933
"Birds","1993","12",3148
"Birds","1994","1",4200
"Birds","1994","2",2681
"Birds","1994","3",3728
"Birds","1994","4",3871
"Birds","1994","5",3508
"Birds","1994","6",1595
"Birds","1994","7",1260
"Birds","1994","8",1602
"Birds","1994","9",2158
"Birds","1994","10",2710
"Birds","1994","11",2725
"Birds","1994","12",4778
"Birds","1995","1",5973
"Birds","1995","2",4361
"Birds","1995","3",5798
"Birds","1995","4",9137
"Birds","1995","5",6834
"Birds","1995","6",3652
"Birds","1995","7",5899
"Birds","1995","8",4736
"Birds","1995","9",7537
"Birds","1995","10",8668
"Birds","1995","11",8229
"Birds","1995","12",10960
"Birds","1996","1",12153
"Birds","1996","2",7966
"Birds","1996","3",11454
"Birds","1996","4",19700
"Birds","1996","5",10291
"Birds","1996","6",5733
"Birds","1996","7",4332
"Birds","1996","8",7036
"Birds","1996","9",7810
"Birds","1996","10",15406
"Birds","1996","11",10207
"Birds","1996","12",13168
"Birds","1997","1",13432
"Birds","1997","2",9368
"Birds","1997","3",12942
"Birds","1997","4",16560
"Birds","1997","5",7830
"Birds","1997","6",6054
"Birds","1997","7",6320
"Birds","1997","8",8631
"Birds","1997","9",10368
"Birds","1997","10",12920
"Birds","1997","11",13441
"Birds","1997","12",12124
"Birds","1998","1",13870
"Birds","1998","2",7575
"Birds","1998","3",12913
"Birds","1998","4",15432
"Birds","1998","5",11790
"Birds","1998","6",6046
"Birds","1998","7",4674
"Birds","1998","8",6057
"Birds","1998","9",8937
"Birds","1998","10",11914
"Birds","1998","11",13246
"Birds","1998","12",15187
"Birds","1999","1",19446
"Birds","1999","2",11870
"Birds","1999","3",15371
"Birds","1999","4",19503
"Birds","1999","5",14389
"Birds","1999","6",8800
"Birds","1999","7",8387
"Birds","1999","8",10878
"Birds","1999","9",10523
"Birds","1999","10",14055
"Birds","1999","11",13817
"Birds","1999","12",13834
"Birds","2000","1",17923
"Birds","2000","2",10057
"Birds","2000","3",13269
"Birds","2000","4",19029
"Birds","2000","5",13789
"Birds","2000","6",7467
"Birds","2000","7",7814
"Birds","2000","8",10268
"Birds","2000","9",12882
"Birds","2000","10",16311
"Birds","2000","11",17633
"Birds","2000","12",17187
"Birds","2001","1",16332
"Birds","2001","2",14891
"Birds","2001","3",13433
"Birds","2001","4",17591
"Birds","2001","5",14209
"Birds","2001","6",7939
"Birds","2001","7",7463
"Birds","2001","8",6248
"Birds","2001","9",8819
"Birds","2001","10",11552
"Birds","2001","11",12616
"Birds","2001","12",13423
"Birds","2002","1",12849
"Birds","2002","2",10367
"Birds","2002","3",15011
"Birds","2002","4",19908
"Birds","2002","5",16158
"Birds","2002","6",7353
"Birds","2002","7",7284
"Birds","2002","8",9398
"Birds","2002","9",11332
"Birds","2002","10",12764
"Birds","2002","11",20292
"Birds","2002","12",19143
"Birds","2003","1",12995
"Birds","2003","2",14586
"Birds","2003","3",14705
"Birds","2003","4",17545
"Birds","2003","5",13965
"Birds","2003","6",7644
"Birds","2003","7",8480
"Birds","2003","8",8791
"Birds","2003","9",9904
"Birds","2003","10",12832
"Birds","2003","11",15831
"Birds","2003","12",13359
"Birds","2004","1",14124
"Birds","2004","2",10720
"Birds","2004","3",10554
"Birds","2004","4",11324
"Birds","2004","5",9238
"Birds","2004","6",7443
"Birds","2004","7",5930
"Birds","2004","8",7674
"Birds","2004","9",9628
"Birds","2004","10",12639
"Birds","2004","11",13649
"Birds","2004","12",13280
"Birds","2005","1",17170
"Birds","2005","2",10348
"Birds","2005","3",10810
"Birds","2005","4",18437
"Birds","2005","5",11233
"Birds","2005","6",5820
"Birds","2005","7",5575
"Birds","2005","8",4051
"Birds","2005","9",8041
"Birds","2005","10",10682
"Birds","2005","11",8296
"Birds","2005","12",11520
"Birds","2006","1",13218
"Birds","2006","2",13403
"Birds","2006","3",16467
"Birds","2006","4",20558
"Birds","2006","5",10930
"Birds","2006","6",7752
"Birds","2006","7",8535
"Birds","2006","8",8872
"Birds","2006","9",14247
"Birds","2006","10",12107
"Birds","2006","11",12453
"Birds","2006","12",15323
"Birds","2007","1",16075
"Birds","2007","2",13329
"Birds","2007","3",14172
"Birds","2007","4",18014
"Birds","2007","5",10151
"Birds","2007","6",6722
"Birds","2007","7",7688
"Birds","2007","8",7587
"Birds","2007","9",11778
"Birds","2007","10",11246
"Birds","2007","11",9398
"Birds","2007","12",11988
"Birds","2008","1",8266
"Birds","2008","2",8958
"Birds","2008","3",8744
"Birds","2008","4",12064
"Birds","2008","5",6997
"Birds","2008","6",4974
"Birds","2008","7",5178
"Birds","2008","8",6438
"Birds","2008","9",5426
"Birds","2008","10",8494
"Birds","2008","11",9390
"Birds","2008","12",10036
"Birds","2009","1",14776
"Birds","2009","2",9055
"Birds","2009","3",18461
"Birds","2009","4",30247
"Birds","2009","5",28015
"Birds","2009","6",12853
"Birds","2009","7",7008
"Birds","2009","8",5668
"Birds","2009","9",8336
"Birds","2009","10",10336
"Birds","2009","11",10159
"Birds","2009","12",11602
"Birds","2010","1",10262
"Birds","2010","2",6558
"Birds","2010","3",18974
"Birds","2010","4",14280
"Birds","2010","5",17804
"Birds","2010","6",8435
"Birds","2010","7",5854
"Birds","2010","8",6617
"Birds","2010","9",9445
"Birds","2010","10",11602
"Birds","2010","11",9651
"Birds","2010","12",10774
"Birds","2011","1",9303
"Birds","2011","2",7107
"Birds","2011","3",32969
"Birds","2011","4",23525
"Birds","2011","5",43482
"Birds","2011","6",14094
"Birds","2011","7",6234
"Birds","2011","8",7552
"Birds","2011","9",10430
"Birds","2011","10",12880
"Birds","2011","11",7250
"Birds","2011","12",10417
"Birds","2012","1",11543
"Birds","2012","2",11649
"Birds","2012","3",46926
"Birds","2012","4",26614
"Birds","2012","5",45763
"Birds","2012","6",11886
"Birds","2012","7",8742
"Birds","2012","8",7626
"Birds","2012","9",10593
"Birds","2012","10",13078
"Birds","2012","11",13235
"Birds","2012","12",15224
"Birds","2013","1",25292
"Birds","2013","2",16162
"Birds","2013","3",54299
"Birds","2013","4",30778
"Birds","2013","5",48565
"Birds","2013","6",14358
"Birds","2013","7",8272
"Birds","2013","8",9708
"Birds","2013","9",11385
"Birds","2013","10",12234
"Birds","2013","11",12630
"Birds","2013","12",13658
"Birds","2014","1",22770
"Birds","2014","2",11427
"Birds","2014","3",51779
"Birds","2014","4",30950
"Birds","2014","5",52637
"Birds","2014","6",15174
"Birds","2014","7",9400
"Birds","2014","8",9726
"Birds","2014","9",13376
"Birds","2014","10",17537
"Birds","2014","11",16123
"Birds","2014","12",24314
"Birds","2015","1",40314
"Birds","2015","2",26033
"Birds","2015","3",51986
"Birds","2015","4",55031
"Birds","2015","5",55813
"Birds","2015","6",27703
"Birds","2015","7",15038
"Birds","2015","8",24349
"Birds","2015","9",29957
"Birds","2015","10",40798
"Birds","2015","11",35624
"Birds","2015","12",44442
"Birds","2016","1",62885
"Birds","2016","2",41136
"Birds","2016","3",68670
"Birds","2016","4",75354
"Birds","2016","5",72685
"Birds","2016","6",35244
"Birds","2016","7",22938
"Birds","2016","8",28549
"Birds","2016","9",33227
"Birds","2016","10",48591
"Birds","2016","11",59807
"Birds","2016","12",62401
"Birds","2017","1",76642
"Birds","2017","2",59746
"Birds","2017","3",60917
"Birds","2017","4",97424
"Birds","2017","5",51387
"Birds","2017","6",30252
"Birds","2017","7",27167
"Birds","2017","8",28757
"Birds","2017","9",40332
"Birds","2017","10",53047
"Birds","2017","11",46548
"Birds","2017","12",72855
"Birds","2018","1",92999
"Birds","2018","2",60350
"Birds","2018","3",93929
"Birds","2018","4",112312
"Birds","2018","5",83867
"Birds","2018","6",51835
"Birds","2018","7",46549
"Birds","2018","8",47281
"Birds","2018","9",93377
"Birds","2018","10",75232
"Birds","2018","11",83545
"Birds","2018","12",104587
"Birds","2019","1",121885
"Birds","2019","2",86228
"Birds","2019","3",111023
"Birds","2019","4",144811
"Birds","2019","5",100644
"Birds","2019","6",72335
"Birds","2019","7",50059
"Birds","2019","8",49319
"Birds","2019","9",70885
"Birds","2019","10",144972
"Birds","2019","11",113994
"Birds","2019","12",135842
"Birds","2020","1",155647
"Birds","2020","2",110298
"Birds","2020","3",173637
"Birds","2020","4",223819
"Birds","2020","5",191879
"Birds","2020","6",105472
"Birds","2020","7",82616
"Birds","2020","8",82980
"Birds","2020","9",107497
"Birds","2020","10",162435
"Birds","2020","11",150183
"Birds","2020","12",188885
"Birds","2021","1",234471
"Birds","2021","2",172961
"Birds","2021","3",245476
"Birds","2021","4",307335
"Birds","2021","5",230446
"Birds","2021","6",121050
"Birds","2021","7",126605
"Birds","2021","8",90029
"Birds","2021","9",127117
"Birds","2021","10",183783
"Birds","2021","11",174969
"Birds","2021","12",216851
"Birds","2022","1",236937
"Birds","2022","2",174196
"Birds","2022","3",218070
"Birds","2022","4",226805
"Birds","2022","5",151532
"Birds","2022","6",102359
"Birds","2022","7",105789
"Birds","2022","8",93510
"Birds","2022","9",164640
"Birds","2022","10",183632
"Birds","2022","11",195490
"Birds","2022","12",241886
"Birds","2023","1",244092
"Birds","2023","2",171980
"Birds","2023","3",228601
"Birds","2023","4",287010
"Birds","2023","5",221662
"Birds","2023","6",123122
"Birds","2023","7",92595
"Birds","2023","8",3158
"Birds","2023","9",6065
"Birds","2023","10",7880
"Birds","2023","11",4854
"Birds","2023","12",3757
"Birds","2024","1",2847
"Birds","2024","2",2791
"Birds","2024","3",2791
"Birds","2024","4",3334
"Birds","2024","5",1995
"Birds","2024","6",677
"Bivalves","","",750
"Bivalves","1854","1",1
"Bivalves","1909","1",1
"Bivalves","1957","12",1
"Bivalves","1958","1",1
"Bivalves","1958","2",2
"Bivalves","1958","4",1
"Bivalves","1959","3",1
"Bivalves","1963","5",3
"Bivalves","1965","1",1
"Bivalves","1966","1",1
"Bivalves","1968","9",1
"Bivalves","1969","8",1
"Bivalves","1969","10",1
"Bivalves","1970","1",13
"Bivalves","1970","7",1
"Bivalves","1970","11",1
"Bivalves","1971","1",2
"Bivalves","1971","2",1
"Bivalves","1972","1",1
"Bivalves","1972","2",1
"Bivalves","1972","4",1
"Bivalves","1972","7",1
"Bivalves","1973","1",2
"Bivalves","1973","6",5
"Bivalves","1974","1",5
"Bivalves","1975","1",2
"Bivalves","1975","5",1
"Bivalves","1975","7",3
"Bivalves","1975","9",1
"Bivalves","1976","1",5
"Bivalves","1976","5",1
"Bivalves","1977","1",1
"Bivalves","1977","8",1
"Bivalves","1978","1",6
"Bivalves","1978","8",2
"Bivalves","1979","1",4
"Bivalves","1979","9",6
"Bivalves","1980","1",6
"Bivalves","1981","1",3
"Bivalves","1982","1",7
"Bivalves","1983","1",2
"Bivalves","1984","1",2
"Bivalves","1985","1",7
"Bivalves","1986","1",2
"Bivalves","1986","9",1
"Bivalves","1986","10",1
"Bivalves","1987","1",2
"Bivalves","1988","1",3
"Bivalves","1988","3",1
"Bivalves","1988","5",1
"Bivalves","1988","10",1
"Bivalves","1989","3",2
"Bivalves","1989","4",1
"Bivalves","1989","5",5
"Bivalves","1990","1",2
"Bivalves","1990","4",2
"Bivalves","1990","9",1
"Bivalves","1991","7",2
"Bivalves","1991","8",1
"Bivalves","1991","11",1
"Bivalves","1992","3",1
"Bivalves","1992","4",1
"Bivalves","1992","6",1
"Bivalves","1992","7",1
"Bivalves","1992","9",2
"Bivalves","1993","7",1
"Bivalves","1993","12",34
"Bivalves","1994","1",5
"Bivalves","1994","2",127
"Bivalves","1994","3",88
"Bivalves","1994","4",63
"Bivalves","1994","5",6
"Bivalves","1994","6",25
"Bivalves","1994","7",57
"Bivalves","1994","8",4
"Bivalves","1994","10",169
"Bivalves","1994","11",34
"Bivalves","1995","1",2
"Bivalves","1995","4",2
"Bivalves","1995","5",4
"Bivalves","1995","6",5
"Bivalves","1995","7",7
"Bivalves","1995","8",5
"Bivalves","1995","9",1
"Bivalves","1995","10",3
"Bivalves","1996","10",2
"Bivalves","1997","4",1
"Bivalves","1997","6",17
"Bivalves","1997","8",1
"Bivalves","1997","9",1
"Bivalves","1999","8",1
"Bivalves","1999","12",1
"Bivalves","2000","2",1
"Bivalves","2000","5",5
"Bivalves","2000","6",1
"Bivalves","2000","7",1
"Bivalves","2000","8",1
"Bivalves","2000","9",9
"Bivalves","2000","10",1
"Bivalves","2001","1",147
"Bivalves","2001","5",71
"Bivalves","2001","7",1
"Bivalves","2001","8",1
"Bivalves","2001","11",1
"Bivalves","2002","2",1
"Bivalves","2002","5",11
"Bivalves","2002","8",6
"Bivalves","2002","11",1
"Bivalves","2003","2",1
"Bivalves","2003","3",1
"Bivalves","2003","5",8
"Bivalves","2003","8",7
"Bivalves","2004","1",2
"Bivalves","2004","5",15
"Bivalves","2004","6",3
"Bivalves","2004","7",20
"Bivalves","2004","8",10
"Bivalves","2004","9",48
"Bivalves","2004","10",12
"Bivalves","2004","11",44
"Bivalves","2004","12",11
"Bivalves","2005","1",18
"Bivalves","2005","2",1
"Bivalves","2005","3",2
"Bivalves","2005","4",7
"Bivalves","2005","5",4
"Bivalves","2005","6",2
"Bivalves","2005","7",5
"Bivalves","2005","8",2
"Bivalves","2005","9",2
"Bivalves","2005","10",1
"Bivalves","2006","3",2
"Bivalves","2006","4",3
"Bivalves","2006","5",3
"Bivalves","2006","7",4
"Bivalves","2006","9",1
"Bivalves","2006","12",4
"Bivalves","2007","3",4
"Bivalves","2007","5",2
"Bivalves","2007","6",5
"Bivalves","2007","7",11
"Bivalves","2007","8",6
"Bivalves","2007","9",116
"Bivalves","2007","10",13
"Bivalves","2007","11",2
"Bivalves","2007","12",1
"Bivalves","2008","1",4
"Bivalves","2008","2",8
"Bivalves","2008","3",35
"Bivalves","2008","4",18
"Bivalves","2008","5",6
"Bivalves","2008","6",6
"Bivalves","2008","7",10
"Bivalves","2009","5",1
"Bivalves","2009","7",31
"Bivalves","2009","8",65
"Bivalves","2009","10",61
"Bivalves","2009","11",17
"Bivalves","2010","3",1
"Bivalves","2010","4",2
"Bivalves","2010","6",26
"Bivalves","2010","8",1
"Bivalves","2010","9",3
"Bivalves","2010","10",5
"Bivalves","2010","11",1
"Bivalves","2010","12",3
"Bivalves","2011","1",1
"Bivalves","2011","2",1
"Bivalves","2011","4",25
"Bivalves","2011","6",29
"Bivalves","2011","7",19
"Bivalves","2011","8",43
"Bivalves","2011","9",1
"Bivalves","2011","10",4
"Bivalves","2012","2",2
"Bivalves","2012","3",1
"Bivalves","2012","4",7
"Bivalves","2012","5",15
"Bivalves","2012","6",3
"Bivalves","2012","7",14
"Bivalves","2012","8",3
"Bivalves","2012","9",29
"Bivalves","2012","10",3
"Bivalves","2012","11",64
"Bivalves","2012","12",10
"Bivalves","2013","3",27
"Bivalves","2013","4",22
"Bivalves","2013","5",109
"Bivalves","2013","6",4
"Bivalves","2013","7",35
"Bivalves","2013","8",18
"Bivalves","2013","9",25
"Bivalves","2013","10",19
"Bivalves","2013","11",44
"Bivalves","2013","12",25
"Bivalves","2014","2",35
"Bivalves","2014","3",76
"Bivalves","2014","4",28
"Bivalves","2014","5",2
"Bivalves","2014","6",31
"Bivalves","2014","7",2
"Bivalves","2014","8",12
"Bivalves","2014","9",4
